PeakID	Annotation
1-110634	enhancer
1-145450	promoter
1-131379	enhancer
1-73767	enhancer
1-4854	enhancer
1-69838	enhancer
1-110633	enhancer
1-92543	enhancer
1-79664	enhancer
1-44766	enhancer
1-122865	enhancer
1-148319	enhancer
1-65180	enhancer
1-70076	enhancer
1-111877	enhancer
1-50536	enhancer
1-95269	enhancer
1-66641	promoter
1-110631	enhancer
1-127978	enhancer
1-85530	promoter
1-146909	enhancer
1-106919	enhancer
1-121570	enhancer
1-146907	enhancer
1-95337	enhancer
1-59003	enhancer
1-133159	enhancer
1-83247	enhancer
1-137674	enhancer
1-57174	promoter
1-69426	enhancer
1-138716	enhancer
1-128949	enhancer
1-74375	enhancer
1-38763	promoter
1-33825	enhancer
1-53843	enhancer
1-137775	enhancer
1-139492	promoter
1-128951	enhancer
1-77579	enhancer
1-106960	enhancer
1-98661	enhancer
1-122710	enhancer
1-61830	enhancer
1-114566	enhancer
1-85947	enhancer
1-6757	enhancer
1-69425	enhancer
1-19935	enhancer
1-95338	enhancer
1-131707	enhancer
1-24955	enhancer
1-76619	enhancer
1-102185	enhancer
1-128253	enhancer
1-35544	promoter
1-67107	enhancer
1-104193	enhancer
1-55939	promoter
1-95578	enhancer
1-139493	promoter
1-121043	enhancer
1-19934	enhancer
1-81315	enhancer
1-95579	enhancer
1-82498	enhancer
1-74376	enhancer
1-81314	enhancer
1-69424	enhancer
1-74374	enhancer
1-6228	enhancer
1-102128	enhancer
1-133161	enhancer
1-5226	enhancer
1-30907	enhancer
1-139024	enhancer
1-15071	enhancer
1-73260	enhancer
1-114565	enhancer
1-84234	enhancer
1-132353	enhancer
1-57173	promoter
1-114695	enhancer
1-135983	enhancer
1-139494	promoter
1-109177	enhancer
1-81313	enhancer
1-114694	enhancer
1-82499	enhancer
1-80340	enhancer
1-139025	enhancer
1-88308	enhancer
1-38764	promoter
1-135982	enhancer
1-30908	enhancer
1-133160	enhancer
1-19936	enhancer
1-131708	enhancer
1-128950	enhancer
1-20937	enhancer
1-136421	enhancer
1-89413	enhancer
1-50760	enhancer
1-106284	enhancer
1-92680	enhancer
1-3887	enhancer
1-29307	enhancer
1-15618	enhancer
1-35794	enhancer
1-15617	enhancer
1-20983	promoter
1-44544	enhancer
1-79434	promoter
1-83204	enhancer
1-136804	enhancer
1-71590	enhancer
1-136803	enhancer
1-29864	enhancer
1-26221	enhancer
1-27082	enhancer
1-106283	enhancer
1-35960	enhancer
1-111445	enhancer
1-15620	enhancer
1-57406	enhancer
1-79433	promoter
1-106282	enhancer
1-44722	enhancer
1-39898	enhancer
1-5194	enhancer
1-67963	enhancer
1-42077	enhancer
1-111446	enhancer
1-117506	enhancer
1-61270	enhancer
1-35030	enhancer
1-44149	enhancer
1-35031	enhancer
1-141723	enhancer
1-106285	enhancer
1-129669	enhancer
1-26848	enhancer
1-121691	enhancer
1-43216	enhancer
1-37576	enhancer
1-46967	enhancer
1-79306	enhancer
1-111448	enhancer
1-23012	enhancer
1-105131	promoter
1-38174	enhancer
1-22130	enhancer
1-99845	enhancer
1-56623	enhancer
1-79307	enhancer
1-111449	enhancer
1-62362	promoter
1-56399	enhancer
1-25944	promoter
1-65139	enhancer
1-146659	enhancer
1-123740	enhancer
1-8322	enhancer
1-67616	enhancer
1-78894	enhancer
1-71589	enhancer
1-15619	enhancer
1-3576	promoter
1-136085	enhancer
1-38173	enhancer
1-148400	promoter
1-46968	enhancer
1-111447	enhancer
1-59201	enhancer
1-105132	promoter
1-67962	enhancer
1-35795	enhancer
1-35961	enhancer
1-115685	enhancer
1-55861	enhancer
1-140489	enhancer
1-92522	enhancer
1-37577	enhancer
1-134238	enhancer
1-90735	enhancer
1-55829	enhancer
1-61348	enhancer
1-111556	enhancer
1-25649	promoter
1-122766	enhancer
1-69864	enhancer
1-43217	enhancer
1-41242	enhancer
1-112155	enhancer
1-39353	enhancer
1-24173	enhancer
1-15013	enhancer
1-41241	enhancer
1-65908	enhancer
1-137784	enhancer
1-42018	enhancer
1-65325	enhancer
1-100696	enhancer
1-48530	enhancer
1-18596	enhancer
1-36755	enhancer
1-41845	enhancer
1-6147	promoter
1-41622	enhancer
1-61347	enhancer
1-42017	enhancer
1-142016	enhancer
1-149191	enhancer
1-98042	enhancer
1-134917	enhancer
1-38483	enhancer
1-36060	enhancer
1-71328	enhancer
1-90328	enhancer
1-127703	enhancer
1-101669	enhancer
1-149190	enhancer
1-15799	promoter
1-80474	promoter
1-127702	enhancer
1-98041	enhancer
1-107706	enhancer
1-38215	enhancer
1-71326	enhancer
1-15800	promoter
1-25651	promoter
1-55828	enhancer
1-45285	enhancer
1-84063	enhancer
1-71329	enhancer
1-21913	enhancer
1-131417	enhancer
1-25650	promoter
1-71327	enhancer
1-78906	enhancer
1-149189	enhancer
1-131416	enhancer
1-149315	enhancer
1-36058	enhancer
1-6150	promoter
1-116636	enhancer
1-146456	enhancer
1-107705	enhancer
1-36059	enhancer
1-28895	enhancer
1-28894	enhancer
1-110314	enhancer
1-38214	enhancer
1-69865	enhancer
1-116634	enhancer
1-142017	enhancer
1-1284	enhancer
1-134918	enhancer
1-149188	enhancer
1-98035	enhancer
1-24174	enhancer
1-102402	enhancer
1-18595	enhancer
1-24745	enhancer
1-36754	enhancer
1-69863	enhancer
1-55012	enhancer
1-141293	enhancer
1-128324	enhancer
1-6139	enhancer
1-56514	enhancer
1-44152	enhancer
1-69861	promoter
1-149425	enhancer
1-102907	enhancer
1-51578	promoter
1-84817	enhancer
1-118534	enhancer
1-48260	promoter
1-109192	enhancer
1-118446	enhancer
1-95104	enhancer
1-79585	enhancer
1-142612	enhancer
1-95105	enhancer
1-69862	promoter
1-129160	enhancer
1-69855	enhancer
1-126331	promoter
1-149129	enhancer
1-84816	enhancer
1-128323	enhancer
1-80379	promoter
1-98625	enhancer
1-39230	enhancer
1-127736	enhancer
1-137142	enhancer
1-44151	enhancer
1-117817	enhancer
1-149128	enhancer
1-146859	enhancer
1-4349	enhancer
1-95541	enhancer
1-103375	enhancer
1-95540	enhancer
1-69343	enhancer
1-131287	enhancer
1-79586	enhancer
1-149808	enhancer
1-10377	promoter
1-51577	promoter
1-14133	enhancer
1-10378	promoter
1-24715	promoter
1-146860	enhancer
1-720	enhancer
1-25923	enhancer
1-131601	enhancer
1-142613	enhancer
1-118444	enhancer
1-105047	enhancer
1-64219	enhancer
1-121603	enhancer
1-118533	enhancer
1-95542	enhancer
1-98624	enhancer
1-100342	enhancer
1-36625	enhancer
1-118445	enhancer
1-120858	enhancer
1-104492	enhancer
1-64220	enhancer
1-103376	enhancer
1-149809	enhancer
1-149424	enhancer
1-64622	enhancer
1-99902	enhancer
1-69344	enhancer
1-31073	promoter
1-113018	enhancer
1-99901	enhancer
1-105713	enhancer
1-73562	enhancer
1-116062	promoter
1-12171	promoter
1-133139	promoter
1-144565	enhancer
1-28942	enhancer
1-7062	enhancer
1-131176	enhancer
1-131177	enhancer
1-53961	promoter
1-38192	enhancer
1-37938	enhancer
1-13858	enhancer
1-25748	enhancer
1-16180	enhancer
1-131920	enhancer
1-97607	enhancer
1-149437	enhancer
1-120034	enhancer
1-74233	enhancer
1-34229	enhancer
1-13846	enhancer
1-121859	enhancer
1-131178	enhancer
1-69867	enhancer
1-4537	enhancer
1-103591	enhancer
1-53957	promoter
1-78606	enhancer
1-4539	enhancer
1-53960	promoter
1-91238	enhancer
1-131179	enhancer
1-55726	enhancer
1-29552	enhancer
1-131175	enhancer
1-55727	enhancer
1-46931	enhancer
1-111668	enhancer
1-144785	enhancer
1-58574	enhancer
1-16179	enhancer
1-16500	promoter
1-4538	enhancer
1-138923	enhancer
1-110102	enhancer
1-69339	enhancer
1-16178	enhancer
1-103592	enhancer
1-148435	enhancer
1-97606	enhancer
1-53958	promoter
1-64221	enhancer
1-2917	enhancer
1-7061	enhancer
1-7063	enhancer
1-129716	enhancer
1-101932	enhancer
1-119606	enhancer
1-58575	enhancer
1-120033	enhancer
1-123284	enhancer
1-55728	enhancer
1-60101	promoter
1-16501	promoter
1-34228	enhancer
1-29551	enhancer
1-13859	enhancer
1-14532	enhancer
1-65434	enhancer
1-13440	enhancer
1-104570	enhancer
1-116064	promoter
1-60102	promoter
1-78195	enhancer
1-138922	enhancer
1-76679	enhancer
1-32633	enhancer
1-16863	enhancer
1-4034	enhancer
1-36913	enhancer
1-117211	promoter
1-35604	enhancer
1-73612	enhancer
1-48129	enhancer
1-125912	enhancer
1-144436	enhancer
1-10330	enhancer
1-36914	enhancer
1-105055	promoter
1-41110	enhancer
1-126603	enhancer
1-32632	enhancer
1-133956	enhancer
1-99869	enhancer
1-90990	promoter
1-10128	enhancer
1-15206	enhancer
1-41109	enhancer
1-120321	enhancer
1-73613	enhancer
1-59069	enhancer
1-93545	enhancer
1-119549	enhancer
1-15205	enhancer
1-118768	enhancer
1-41114	enhancer
1-33643	enhancer
1-41111	enhancer
1-90989	promoter
1-56112	enhancer
1-118769	enhancer
1-64409	enhancer
1-120320	enhancer
1-73902	enhancer
1-148303	enhancer
1-107492	enhancer
1-30739	enhancer
1-30848	promoter
1-43226	enhancer
1-10329	enhancer
1-58993	enhancer
1-4139	enhancer
1-36915	enhancer
1-30849	promoter
1-76680	enhancer
1-126605	enhancer
1-41112	enhancer
1-41113	enhancer
1-64411	enhancer
1-59981	enhancer
1-144144	enhancer
1-64410	enhancer
1-449	enhancer
1-36916	enhancer
1-126604	enhancer
1-57869	enhancer
1-146858	enhancer
1-98441	enhancer
1-32631	enhancer
1-114859	enhancer
1-93544	enhancer
1-118770	enhancer
1-119548	enhancer
1-55313	enhancer
1-57622	enhancer
1-138695	enhancer
1-30850	promoter
1-57621	enhancer
1-95274	enhancer
1-93543	enhancer
1-46534	enhancer
1-30851	promoter
1-143709	enhancer
1-37054	enhancer
1-132170	enhancer
1-112589	enhancer
1-23727	enhancer
1-53416	enhancer
1-131420	enhancer
1-47235	enhancer
1-104942	enhancer
1-47854	enhancer
1-145589	enhancer
1-73195	enhancer
1-59071	enhancer
1-7219	enhancer
1-131157	promoter
1-72436	enhancer
1-18494	enhancer
1-135901	enhancer
1-84742	enhancer
1-18495	enhancer
1-91629	enhancer
1-80300	enhancer
1-84743	enhancer
1-93134	enhancer
1-135902	enhancer
1-128211	enhancer
1-64907	enhancer
1-141787	enhancer
1-6233	enhancer
1-135900	enhancer
1-30824	enhancer
1-4674	enhancer
1-117011	enhancer
1-14750	enhancer
1-62338	enhancer
1-52154	enhancer
1-57405	promoter
1-64403	enhancer
1-111623	enhancer
1-48773	enhancer
1-131421	enhancer
1-127083	enhancer
1-65792	promoter
1-5642	enhancer
1-53417	enhancer
1-126626	enhancer
1-4944	enhancer
1-53415	enhancer
1-37053	enhancer
1-1270	enhancer
1-137245	enhancer
1-80299	enhancer
1-116442	enhancer
1-127082	enhancer
1-73197	enhancer
1-64905	enhancer
1-91630	enhancer
1-106537	enhancer
1-133845	enhancer
1-64906	enhancer
1-30825	enhancer
1-112590	enhancer
1-143706	enhancer
1-15887	enhancer
1-24595	enhancer
1-1269	enhancer
1-3929	enhancer
1-148302	enhancer
1-70481	enhancer
1-42705	enhancer
1-116443	enhancer
1-15885	enhancer
1-144120	enhancer
1-53640	promoter
1-64404	enhancer
1-96759	enhancer
1-39119	enhancer
1-5643	enhancer
1-39120	enhancer
1-138380	enhancer
1-94665	enhancer
1-53641	promoter
1-15886	enhancer
1-3556	enhancer
1-143707	enhancer
1-143708	enhancer
1-49187	enhancer
1-69407	enhancer
1-57404	promoter
1-75853	enhancer
1-47774	enhancer
1-47855	enhancer
1-88304	enhancer
1-127240	promoter
1-141057	enhancer
1-104258	enhancer
1-98106	enhancer
1-47703	enhancer
1-27336	enhancer
1-127105	enhancer
1-24475	enhancer
1-138309	enhancer
1-24476	enhancer
1-143191	enhancer
1-147902	enhancer
1-53447	enhancer
1-66327	enhancer
1-69866	enhancer
1-20908	enhancer
1-106365	enhancer
1-22838	enhancer
1-104259	enhancer
1-86008	enhancer
1-111376	enhancer
1-74788	enhancer
1-19079	enhancer
1-125293	enhancer
1-133040	enhancer
1-70540	promoter
1-117041	promoter
1-46803	enhancer
1-90809	enhancer
1-87372	enhancer
1-137933	enhancer
1-105544	enhancer
1-70539	promoter
1-48318	enhancer
1-115233	enhancer
1-108778	enhancer
1-59576	enhancer
1-84158	enhancer
1-20817	enhancer
1-48319	enhancer
1-24474	enhancer
1-15514	enhancer
1-64638	enhancer
1-27337	enhancer
1-59577	enhancer
1-35615	enhancer
1-20909	enhancer
1-116285	enhancer
1-40987	enhancer
1-78898	enhancer
1-2647	enhancer
1-127104	enhancer
1-126145	promoter
1-135938	enhancer
1-2646	enhancer
1-137662	enhancer
1-144432	enhancer
1-64637	enhancer
1-62288	enhancer
1-107704	enhancer
1-138308	enhancer
1-78897	enhancer
1-48320	enhancer
1-117039	promoter
1-103158	enhancer
1-135398	enhancer
1-40131	enhancer
1-38886	enhancer
1-107020	enhancer
1-53446	enhancer
1-107703	enhancer
1-108779	enhancer
1-103157	enhancer
1-66764	enhancer
1-101677	enhancer
1-20818	enhancer
1-35611	enhancer
1-137932	enhancer
1-44029	enhancer
1-70884	enhancer
1-60928	enhancer
1-66336	enhancer
1-111987	enhancer
1-40586	enhancer
1-107307	enhancer
1-96185	enhancer
1-33530	enhancer
1-107305	enhancer
1-56905	enhancer
1-44877	enhancer
1-51027	enhancer
1-27166	enhancer
1-55443	enhancer
1-112968	enhancer
1-137038	promoter
1-87221	enhancer
1-56906	enhancer
1-50794	promoter
1-130116	enhancer
1-7083	enhancer
1-65287	enhancer
1-131353	enhancer
1-127507	enhancer
1-144361	enhancer
1-107306	enhancer
1-145466	enhancer
1-95209	enhancer
1-5431	enhancer
1-111986	enhancer
1-66338	enhancer
1-42587	enhancer
1-50792	promoter
1-49354	enhancer
1-28585	enhancer
1-97450	enhancer
1-12769	enhancer
1-143620	promoter
1-37195	enhancer
1-20422	enhancer
1-87220	enhancer
1-145465	enhancer
1-6823	enhancer
1-35377	enhancer
1-80923	enhancer
1-122241	enhancer
1-56904	enhancer
1-82213	enhancer
1-51869	enhancer
1-146957	enhancer
1-111591	enhancer
1-87582	enhancer
1-138985	enhancer
1-80922	enhancer
1-16412	enhancer
1-66472	enhancer
1-17162	enhancer
1-89301	enhancer
1-66337	enhancer
1-133197	enhancer
1-144359	enhancer
1-7253	enhancer
1-70885	enhancer
1-37194	enhancer
1-7245	enhancer
1-131345	enhancer
1-18144	enhancer
1-62403	enhancer
1-98524	enhancer
1-35530	enhancer
1-120781	promoter
1-137037	promoter
1-7082	enhancer
1-44878	enhancer
1-50793	promoter
1-81173	enhancer
1-62402	enhancer
1-144360	enhancer
1-98523	enhancer
1-98522	enhancer
1-130730	enhancer
1-132071	enhancer
1-20410	enhancer
1-20456	promoter
1-94211	enhancer
1-112300	enhancer
1-6369	enhancer
1-83341	enhancer
1-18107	enhancer
1-10249	enhancer
1-11617	enhancer
1-20137	promoter
1-10248	enhancer
1-50249	enhancer
1-109663	enhancer
1-94213	enhancer
1-142154	enhancer
1-57520	enhancer
1-89603	enhancer
1-69700	promoter
1-60482	promoter
1-28242	enhancer
1-85941	enhancer
1-51970	enhancer
1-89414	enhancer
1-73257	enhancer
1-69703	promoter
1-95954	enhancer
1-95955	enhancer
1-69701	promoter
1-20458	promoter
1-69702	promoter
1-11618	enhancer
1-132642	enhancer
1-94212	enhancer
1-20455	promoter
1-103115	enhancer
1-98444	enhancer
1-46977	enhancer
1-66745	enhancer
1-11274	enhancer
1-20136	promoter
1-45699	promoter
1-24068	enhancer
1-123827	enhancer
1-86525	enhancer
1-69699	promoter
1-83764	enhancer
1-136360	enhancer
1-10873	enhancer
1-6368	enhancer
1-64880	enhancer
1-103114	enhancer
1-28243	enhancer
1-18583	enhancer
1-72209	enhancer
1-83914	enhancer
1-10398	enhancer
1-82884	enhancer
1-31922	enhancer
1-121823	enhancer
1-10247	enhancer
1-45700	promoter
1-89415	enhancer
1-24067	enhancer
1-98445	enhancer
1-141918	enhancer
1-17100	enhancer
1-109662	enhancer
1-20457	promoter
1-60483	promoter
1-139197	enhancer
1-122576	enhancer
1-141254	enhancer
1-136084	enhancer
1-131180	enhancer
1-23335	enhancer
1-7864	enhancer
1-85303	enhancer
1-21324	enhancer
1-112385	enhancer
1-112386	enhancer
1-14171	enhancer
1-2577	promoter
1-75842	enhancer
1-53658	enhancer
1-147326	enhancer
1-73389	promoter
1-115777	enhancer
1-139425	enhancer
1-53656	enhancer
1-6232	enhancer
1-125541	enhancer
1-110532	promoter
1-28614	enhancer
1-14172	enhancer
1-122578	enhancer
1-140647	enhancer
1-53657	enhancer
1-17630	enhancer
1-34338	enhancer
1-106096	promoter
1-64737	enhancer
1-69719	enhancer
1-30346	promoter
1-85304	enhancer
1-44305	enhancer
1-139198	enhancer
1-147742	enhancer
1-17631	enhancer
1-65601	enhancer
1-2576	promoter
1-27363	enhancer
1-139196	enhancer
1-7861	enhancer
1-23336	enhancer
1-139199	enhancer
1-141255	enhancer
1-110530	promoter
1-39219	enhancer
1-64749	enhancer
1-97523	enhancer
1-34340	enhancer
1-28615	enhancer
1-139426	enhancer
1-141256	enhancer
1-34337	enhancer
1-16493	enhancer
1-13399	enhancer
1-71793	enhancer
1-69718	enhancer
1-7862	enhancer
1-64738	enhancer
1-52141	enhancer
1-140648	enhancer
1-115778	enhancer
1-143849	enhancer
1-1739	enhancer
1-122577	enhancer
1-34339	enhancer
1-149592	enhancer
1-121233	enhancer
1-21780	promoter
1-110528	promoter
1-7863	enhancer
1-139201	enhancer
1-139200	enhancer
1-51698	enhancer
1-135499	promoter
1-39399	enhancer
1-64728	promoter
1-60332	enhancer
1-18431	enhancer
1-144727	enhancer
1-135790	enhancer
1-126982	promoter
1-106194	enhancer
1-134258	enhancer
1-119209	promoter
1-18285	enhancer
1-128202	promoter
1-87125	enhancer
1-23197	promoter
1-75965	enhancer
1-132354	enhancer
1-33630	enhancer
1-18286	enhancer
1-94781	enhancer
1-143539	enhancer
1-107915	enhancer
1-58768	enhancer
1-126990	enhancer
1-94782	enhancer
1-126991	enhancer
1-138484	enhancer
1-75964	enhancer
1-104652	enhancer
1-11210	enhancer
1-145130	enhancer
1-115977	enhancer
1-128200	promoter
1-127617	enhancer
1-25634	enhancer
1-84470	promoter
1-74892	enhancer
1-86678	enhancer
1-86012	enhancer
1-84474	promoter
1-144700	enhancer
1-126989	enhancer
1-86011	enhancer
1-116109	enhancer
1-141153	enhancer
1-112986	enhancer
1-109191	enhancer
1-38934	enhancer
1-5838	enhancer
1-75967	enhancer
1-91946	enhancer
1-115976	enhancer
1-128201	promoter
1-87126	enhancer
1-71086	enhancer
1-13883	enhancer
1-30950	enhancer
1-12444	enhancer
1-120239	enhancer
1-32782	enhancer
1-84471	promoter
1-11209	enhancer
1-77020	enhancer
1-12134	enhancer
1-141154	enhancer
1-13884	enhancer
1-49759	enhancer
1-26423	enhancer
1-86679	enhancer
1-115251	enhancer
1-141155	enhancer
1-121794	enhancer
1-77019	enhancer
1-146956	enhancer
1-84205	enhancer
1-119208	promoter
1-134868	enhancer
1-14774	enhancer
1-112987	enhancer
1-13882	enhancer
1-45075	enhancer
1-105937	enhancer
1-135498	promoter
1-94020	enhancer
1-60995	enhancer
1-14509	enhancer
1-107775	enhancer
1-77423	promoter
1-101968	enhancer
1-135197	enhancer
1-23057	enhancer
1-84186	enhancer
1-134979	enhancer
1-106222	enhancer
1-28298	promoter
1-26586	enhancer
1-111621	enhancer
1-24168	enhancer
1-78082	enhancer
1-10762	enhancer
1-52539	enhancer
1-139235	enhancer
1-44393	enhancer
1-137614	enhancer
1-100506	promoter
1-135659	enhancer
1-98397	enhancer
1-106141	promoter
1-106142	promoter
1-144124	enhancer
1-108686	enhancer
1-103205	enhancer
1-144123	enhancer
1-12603	enhancer
1-143534	enhancer
1-44502	enhancer
1-57375	enhancer
1-106140	promoter
1-129264	enhancer
1-52538	enhancer
1-60148	enhancer
1-10763	enhancer
1-135894	enhancer
1-98079	promoter
1-14508	enhancer
1-2801	enhancer
1-86052	enhancer
1-60023	enhancer
1-115390	enhancer
1-96045	enhancer
1-12602	enhancer
1-111622	enhancer
1-57374	enhancer
1-45256	enhancer
1-107776	enhancer
1-32184	enhancer
1-46893	enhancer
1-117301	promoter
1-44271	enhancer
1-132902	promoter
1-47168	enhancer
1-60994	enhancer
1-5948	enhancer
1-44392	enhancer
1-44270	enhancer
1-88721	enhancer
1-88720	enhancer
1-104936	enhancer
1-135196	enhancer
1-10761	enhancer
1-85916	enhancer
1-106139	promoter
1-32183	enhancer
1-30282	enhancer
1-100503	promoter
1-96044	enhancer
1-101969	enhancer
1-54760	enhancer
1-134978	enhancer
1-39231	enhancer
1-8334	promoter
1-99440	enhancer
1-12605	enhancer
1-37910	enhancer
1-6984	enhancer
1-39096	enhancer
1-12604	enhancer
1-5949	enhancer
1-143285	enhancer
1-18415	enhancer
1-44755	enhancer
1-100505	promoter
1-121206	enhancer
1-64796	promoter
1-133405	enhancer
1-28991	enhancer
1-31123	enhancer
1-59099	enhancer
1-122837	enhancer
1-87777	enhancer
1-105379	promoter
1-93048	enhancer
1-58689	enhancer
1-131615	enhancer
1-134558	enhancer
1-52729	enhancer
1-131614	enhancer
1-61700	enhancer
1-114287	enhancer
1-41990	enhancer
1-4444	enhancer
1-110816	enhancer
1-133406	enhancer
1-62328	promoter
1-27548	enhancer
1-130032	enhancer
1-52731	enhancer
1-34232	enhancer
1-34907	enhancer
1-22841	enhancer
1-130033	enhancer
1-105700	enhancer
1-131616	enhancer
1-90383	enhancer
1-52730	enhancer
1-148746	enhancer
1-140366	promoter
1-62356	enhancer
1-133404	enhancer
1-101278	enhancer
1-58690	enhancer
1-10731	enhancer
1-50251	enhancer
1-139820	enhancer
1-103196	enhancer
1-62329	promoter
1-101049	enhancer
1-121573	enhancer
1-58688	enhancer
1-67011	enhancer
1-41991	enhancer
1-87586	enhancer
1-108850	enhancer
1-140363	promoter
1-105699	enhancer
1-99312	promoter
1-34233	enhancer
1-105698	enhancer
1-93049	enhancer
1-129586	enhancer
1-43095	enhancer
1-34995	enhancer
1-138803	enhancer
1-140364	promoter
1-50225	enhancer
1-146807	enhancer
1-39804	promoter
1-60884	enhancer
1-34994	enhancer
1-134882	enhancer
1-130928	enhancer
1-17460	enhancer
1-39805	promoter
1-99310	promoter
1-98706	promoter
1-104078	enhancer
1-81983	enhancer
1-108851	enhancer
1-62357	enhancer
1-134883	enhancer
1-110817	enhancer
1-128394	enhancer
1-44067	enhancer
1-27549	enhancer
1-105701	enhancer
1-86706	enhancer
1-99311	promoter
1-137276	enhancer
1-73034	enhancer
1-27321	enhancer
1-135951	enhancer
1-122127	enhancer
1-150219	promoter
1-107715	enhancer
1-133273	enhancer
1-91844	enhancer
1-88560	enhancer
1-103203	enhancer
1-102557	enhancer
1-106477	enhancer
1-121162	enhancer
1-63074	enhancer
1-140096	enhancer
1-71880	promoter
1-110948	enhancer
1-127285	enhancer
1-79013	enhancer
1-144313	enhancer
1-81219	promoter
1-67861	enhancer
1-150218	promoter
1-57483	promoter
1-40521	enhancer
1-104617	enhancer
1-44992	promoter
1-102113	enhancer
1-137460	enhancer
1-80113	enhancer
1-91843	enhancer
1-33503	enhancer
1-81218	promoter
1-136040	enhancer
1-29398	enhancer
1-88562	enhancer
1-120547	enhancer
1-83958	enhancer
1-88561	enhancer
1-75843	promoter
1-113788	enhancer
1-150217	promoter
1-95191	promoter
1-102112	enhancer
1-17599	enhancer
1-102556	enhancer
1-107150	enhancer
1-116774	promoter
1-44991	promoter
1-76647	enhancer
1-63073	enhancer
1-10318	enhancer
1-10317	enhancer
1-88564	enhancer
1-137538	enhancer
1-106476	enhancer
1-32266	enhancer
1-95732	enhancer
1-123621	enhancer
1-40523	enhancer
1-136039	enhancer
1-106475	enhancer
1-137315	enhancer
1-135980	enhancer
1-137459	enhancer
1-14701	enhancer
1-138794	enhancer
1-17600	enhancer
1-4544	enhancer
1-20300	enhancer
1-23572	enhancer
1-136383	enhancer
1-58792	enhancer
1-8984	enhancer
1-1206	enhancer
1-88563	enhancer
1-40522	enhancer
1-17202	enhancer
1-4716	enhancer
1-67862	enhancer
1-90112	enhancer
1-140097	enhancer
1-88559	enhancer
1-133272	enhancer
1-7711	enhancer
1-6798	enhancer
1-18962	enhancer
1-76681	promoter
1-7757	enhancer
1-22814	enhancer
1-106568	enhancer
1-23674	enhancer
1-87621	enhancer
1-76504	enhancer
1-83524	enhancer
1-40831	enhancer
1-76796	enhancer
1-120295	enhancer
1-142611	enhancer
1-125997	enhancer
1-35214	enhancer
1-23449	enhancer
1-120296	enhancer
1-139236	enhancer
1-89015	promoter
1-147615	enhancer
1-115278	enhancer
1-44193	enhancer
1-23675	enhancer
1-46685	enhancer
1-125557	enhancer
1-141094	promoter
1-56042	enhancer
1-7756	enhancer
1-10470	enhancer
1-104863	enhancer
1-141093	promoter
1-66030	enhancer
1-40832	enhancer
1-127696	enhancer
1-131661	enhancer
1-104864	enhancer
1-16117	enhancer
1-145591	enhancer
1-129695	enhancer
1-125998	enhancer
1-149993	enhancer
1-55369	enhancer
1-108703	enhancer
1-19190	enhancer
1-73590	enhancer
1-120626	enhancer
1-44192	enhancer
1-6799	enhancer
1-13248	promoter
1-115277	enhancer
1-87622	enhancer
1-125999	enhancer
1-72374	enhancer
1-15682	enhancer
1-108107	enhancer
1-134070	enhancer
1-65749	enhancer
1-48116	enhancer
1-65748	enhancer
1-69481	enhancer
1-123342	enhancer
1-22151	enhancer
1-102285	enhancer
1-74310	enhancer
1-36983	enhancer
1-7755	enhancer
1-101984	promoter
1-37546	enhancer
1-2342	enhancer
1-123979	enhancer
1-75272	enhancer
1-91937	enhancer
1-69157	enhancer
1-145590	enhancer
1-103204	enhancer
1-65750	enhancer
1-54884	enhancer
1-45355	enhancer
1-61332	enhancer
1-36149	enhancer
1-87651	enhancer
1-20427	enhancer
1-106407	enhancer
1-31368	enhancer
1-43312	enhancer
1-66430	enhancer
1-81542	enhancer
1-95230	enhancer
1-11308	enhancer
1-99066	enhancer
1-27381	enhancer
1-95231	enhancer
1-141124	enhancer
1-42502	enhancer
1-22489	promoter
1-149131	enhancer
1-18397	enhancer
1-103635	promoter
1-149130	enhancer
1-7982	enhancer
1-98043	enhancer
1-66429	enhancer
1-150432	enhancer
1-61331	enhancer
1-149542	enhancer
1-8309	promoter
1-20592	enhancer
1-95926	enhancer
1-106408	enhancer
1-15878	enhancer
1-119564	enhancer
1-45237	enhancer
1-69063	enhancer
1-60187	enhancer
1-4936	enhancer
1-135651	enhancer
1-48043	enhancer
1-17310	enhancer
1-52821	enhancer
1-43311	enhancer
1-16415	enhancer
1-7935	enhancer
1-149436	enhancer
1-87652	enhancer
1-88795	enhancer
1-44246	enhancer
1-95232	enhancer
1-110411	enhancer
1-21412	enhancer
1-89412	enhancer
1-119563	enhancer
1-25212	promoter
1-88794	enhancer
1-38814	enhancer
1-67032	enhancer
1-38425	enhancer
1-11368	enhancer
1-17311	enhancer
1-26941	enhancer
1-69489	enhancer
1-134847	enhancer
1-27003	enhancer
1-69062	enhancer
1-105211	enhancer
1-110410	enhancer
1-31367	enhancer
1-56181	enhancer
1-110712	enhancer
1-108570	enhancer
1-20428	enhancer
1-42501	enhancer
1-10993	enhancer
1-69776	enhancer
1-14106	enhancer
1-116255	enhancer
1-145588	enhancer
1-36602	enhancer
1-126600	enhancer
1-126368	enhancer
1-133826	enhancer
1-115280	enhancer
1-85977	enhancer
1-9106	enhancer
1-121204	enhancer
1-31601	enhancer
1-28485	enhancer
1-119489	enhancer
1-16356	enhancer
1-99194	enhancer
1-27797	enhancer
1-111354	enhancer
1-69775	enhancer
1-133825	enhancer
1-138165	enhancer
