id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:0032783	super elongation complex	0.000436514691238396	14	1.08432723550753	0.417195107743941	0.63282015480911	26863	5	5	1.40187537407728	0.184658862759495	0.270562436277649	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0020003	symbiont-containing vacuole	0.000305580906929399	10	1.1063816901696	0.417661302174013	0.63282015480911	23599	7	8	1.22664095231762	0.282517264060315	0.389678984910779	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0020005	symbiont-containing vacuole membrane	0.000305580906929399	10	1.1063816901696	0.417661302174013	0.63282015480911	23599	7	8	1.22664095231762	0.282517264060315	0.389678984910779	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0097731	9+0 non-motile cilium	0.0120291675931669	360	1.01180802713479	0.418496850905086	0.633286533525982	68123	114	140	1.14152709032007	0.00404874251430906	0.0128192375123242	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0008021	synaptic vesicle	0.0301582820312966	898	1.00670200546321	0.424109480763833	0.640971507451637	138426	248	292	1.1906338793533	2.98011001982351e-08	1.96490770537814e-07	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0140095	cytoplasmic lattice	0.00014491554081777	5	1.16650401462896	0.426918960767603	0.644405978517136	21547	3	5	0.841125224446366	0.854127456636909	0.930655473589849	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0043220	Schmidt-Lanterman incisure	0.00193744191829358	59	1.02956676578997	0.42884978830345	0.645807322013884	242202	14	17	1.15448560218129	0.236906716242951	0.335109622687754	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0031461	cullin-RING ubiquitin ligase complex	0.0180052619940435	537	1.00833777179651	0.428923696370888	0.645807322013884	57889	205	281	1.02272046863289	0.297445861354326	0.40468824674058	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0042101	T cell receptor complex	0.00140479693816688	43	1.03487071886212	0.431508969277788	0.648885668086899	117627	10	14	1.00133955291234	0.627617459542277	0.739098087782858	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0120199	cone photoreceptor outer segment	0.000575041615215541	18	1.05828934884598	0.436803530998465	0.656025328157895	34067	8	10	1.12150029926182	0.419075076267967	0.536702338870395	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0070382	exocytic vesicle	0.031441979288741	935	1.00538622130038	0.438282572914905	0.657423859372357	134547	261	309	1.18410832567692	3.85565425364886e-08	2.51455712194491e-07	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0071598	neuronal ribonucleoprotein granule	0.000608979017552663	19	1.05482998599284	0.438914226493114	0.657549402985938	9621	10	10	1.40187537407728	0.0340826393485577	0.0757391985523504	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0043219	lateral loop	0.000711303024009402	22	1.04568101011308	0.44569008956495	0.666864071727673	313788	7	7	1.40187537407728	0.0939420946372806	0.16750447780793	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0061617	MICOS complex	0.000578355658266247	18	1.05222523170275	0.446243207997768	0.666864071727673	30189	9	9	1.40187537407728	0.047787815658335	0.099557949288198	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0120206	photoreceptor distal connecting cilium	0.000480256357932386	15	1.05596453240409	0.45128787301857	0.673563989579956	87328	6	7	1.20160746349481	0.358318686031839	0.468901224905351	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0000347	THO complex	0.000482134340841904	15	1.05185139799958	0.457165370458404	0.680643231451718	39544	6	6	1.40187537407728	0.131710179122217	0.215531860729509	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0000445	THO complex part of transcription export complex	0.000482134340841904	15	1.05185139799958	0.457165370458404	0.680643231451718	39544	6	6	1.40187537407728	0.131710179122217	0.215531860729509	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0005923	bicellular tight junction	0.0167228300710212	497	1.00479579157092	0.463293563974135	0.688912362786817	126423	117	147	1.11577835895946	0.0144368391355169	0.0377433702889332	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0160112	axonemal B tubule inner sheath	0.00112226626957944	34	1.02426940927658	0.467351670769545	0.69408663975675	87565	10	13	1.07836567236714	0.462845279903947	0.57915989143351	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0033588	elongator holoenzyme complex	0.000185445146638362	6	1.09387317949524	0.468532856307766	0.694980751012755	180	6	6	1.40187537407728	0.131710179122217	0.215531860729509	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0032998	Fc-epsilon receptor I complex	0.000152980820195672	5	1.10500492761011	0.472617301955033	0.700173780674123	13515	3	5	0.841125224446366	0.854127456636909	0.930655473589849	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
GO:0005868	cytoplasmic dynein complex	0.00213856134787224	64	1.01178784140204	0.479339452686221	0.708461535902808	91076	23	25	1.28972534415109	0.0127481219548813	0.0338445715616317	Mouse_AdrenalGland_idr.optimal_peak	mm10	CC	GO:CC
